id,time,huabinup,xiaoyinup,zhonghbeiindown,zhonghbeiinup,zhonghnanindown,zhonghnaninup,songjinup,xinindown,xianindown,shuginup,lianhindown
398,2015/12/22 9:05,59,89,27,20,25,17,99,88,79,71,130
399,2015/12/22 9:10,78,90,19,17,37,27,81,86,86,64,108
400,2015/12/22 9:15,69,96,23,12,29,11,86,89,58,67,109
401,2015/12/22 9:20,80,80,16,12,35,26,82,97,77,68,144
402,2015/12/22 9:25,57,94,28,15,25,13,118,91,73,54,169
403,2015/12/22 9:30,98,80,31,10,24,24,107,84,68,62,144
404,2015/12/22 9:35,60,80,30,11,25,21,105,91,76,70,158
405,2015/12/22 9:40,91,83,24,11,31,29,99,109,80,76,180
406,2015/12/22 9:45,74,82,28,17,38,27,107,94,67,67,176
407,2015/12/22 9:50,78,84,22,12,31,20,96,96,73,64,174
408,2015/12/22 9:55,66,79,29,16,18,23,68,104,71,81,201
409,2015/12/22 10:00,73,82,36,14,24,31,93,91,53,63,155
410,2015/12/22 10:05,56,88,22,12,37,28,79,111,64,81,184
411,2015/12/22 10:10,62,71,32,5,25,24,81,93,47,72,154
412,2015/12/22 10:15,48,62,18,12,26,33,92,105,65,63,171
413,2015/12/22 10:20,66,67,15,13,15,38,72,81,39,73,152
414,2015/12/22 10:25,71,70,22,9,27,17,90,100,57,57,164
415,2015/12/22 10:30,85,93,28,6,36,17,78,103,59,69,137
416,2015/12/22 10:35,65,72,22,9,35,29,95,83,58,56,140
417,2015/12/22 10:40,88,73,27,13,24,27,90,104,55,68,149
418,2015/12/22 10:45,74,66,33,15,30,27,72,107,50,65,153
419,2015/12/22 10:50,97,57,27,13,28,26,65,94,50,60,165
420,2015/12/22 10:55,71,53,25,9,20,15,69,117,47,65,121
421,2015/12/22 11:00,65,58,18,7,29,17,70,80,57,54,108
422,2015/12/22 11:05,69,65,31,9,22,28,70,99,32,57,130
423,2015/12/22 11:10,61,71,27,11,36,31,86,90,48,62,134
424,2015/12/22 11:15,67,59,28,10,22,28,89,103,51,46,110
425,2015/12/22 11:20,62,72,18,13,40,23,63,102,45,46,127
426,2015/12/22 11:25,53,54,24,11,26,12,65,93,41,62,119
427,2015/12/22 11:30,56,60,19,7,31,20,72,87,36,40,114
428,2015/12/22 11:35,65,67,19,9,25,29,92,76,47,59,115
429,2015/12/22 11:40,72,47,18,9,33,17,81,87,55,55,121
430,2015/12/22 11:45,50,66,20,12,16,20,70,94,53,33,106
431,2015/12/22 11:50,53,60,27,14,30,19,70,79,40,59,127
432,2015/12/22 11:55,69,67,29,11,25,18,54,78,45,41,107
433,2015/12/22 12:00,78,78,32,10,24,19,72,85,37,54,102
434,2015/12/22 12:05,65,52,27,8,21,18,61,81,43,55,125
435,2015/12/22 12:10,81,63,35,7,26,18,72,74,47,44,106
436,2015/12/22 12:15,76,52,34,8,32,30,78,72,45,73,148
437,2015/12/22 12:20,85,45,23,10,22,27,62,77,47,49,139
438,2015/12/22 12:25,66,40,27,13,26,23,78,84,39,52,113
439,2015/12/22 12:30,114,59,23,6,24,22,73,78,49,60,121
440,2015/12/22 12:35,80,74,25,9,30,18,71,85,43,63,122
441,2015/12/22 12:40,82,53,28,10,32,11,77,96,45,55,145
442,2015/12/22 12:45,73,52,18,15,27,23,75,87,32,59,123
443,2015/12/22 12:50,76,50,26,14,26,26,66,81,53,59,126
444,2015/12/22 12:55,90,69,24,11,34,25,90,80,48,65,124
445,2015/12/22 13:00,89,63,37,17,25,21,76,83,53,62,144
446,2015/12/22 13:05,78,52,27,9,26,24,76,92,46,51,149
447,2015/12/22 13:10,112,71,39,22,28,21,69,83,53,66,150
448,2015/12/22 13:15,80,58,27,12,29,14,78,81,39,51,135
449,2015/12/22 13:20,79,53,25,15,21,31,75,105,47,65,142
450,2015/12/22 13:25,64,60,20,17,35,29,95,79,47,53,158
451,2015/12/22 13:30,106,74,29,11,29,31,87,94,55,52,160
452,2015/12/22 13:35,80,67,24,12,29,31,86,108,45,51,165
453,2015/12/22 13:40,85,74,32,11,32,22,89,115,46,39,121
454,2015/12/22 13:45,78,62,32,16,37,24,84,83,45,59,180
455,2015/12/22 13:50,85,71,23,9,26,23,89,101,52,68,148
456,2015/12/22 13:55,80,60,31,14,28,28,63,103,49,77,169
457,2015/12/22 14:00,85,73,30,10,35,32,69,84,31,75,169
458,2015/12/22 14:05,91,69,36,18,31,26,73,94,39,44,139
459,2015/12/22 14:10,124,58,39,12,24,26,52,90,45,57,154
460,2015/12/22 14:15,89,59,28,11,22,34,76,94,48,46,142
461,2015/12/22 14:20,92,42,23,7,29,19,73,101,42,69,179
462,2015/12/22 14:25,97,76,33,14,27,24,72,102,42,58,159
463,2015/12/22 14:30,102,62,26,14,35,19,79,92,32,63,158
464,2015/12/22 14:35,71,69,24,9,31,19,58,113,50,57,159
465,2015/12/22 14:40,89,57,30,14,19,24,84,75,49,59,134
466,2015/12/22 14:45,75,65,26,14,28,24,57,89,55,51,144
467,2015/12/22 14:50,92,64,19,17,33,23,71,90,50,70,156
468,2015/12/22 14:55,99,63,35,10,30,30,79,100,37,55,152
469,2015/12/22 15:00,114,71,34,16,35,22,74,99,48,43,126
470,2015/12/22 15:05,83,61,26,10,21,33,84,107,55,69,167
471,2015/12/22 15:10,85,62,24,10,34,33,89,103,54,58,156
472,2015/12/22 15:15,115,72,38,14,42,31,67,97,49,49,150
473,2015/12/22 15:20,103,86,39,14,50,22,71,97,46,49,139
474,2015/12/22 15:25,103,81,42,13,33,31,77,108,50,55,148
475,2015/12/22 15:30,96,71,23,16,23,30,79,88,51,66,161
476,2015/12/22 15:35,88,63,29,13,39,18,83,110,55,52,150
477,2015/12/22 15:40,99,59,28,19,38,22,65,121,55,55,143
478,2015/12/22 15:45,117,95,38,14,49,28,73,95,43,44,116
479,2015/12/22 15:50,107,86,28,9,45,16,82,119,60,48,137
480,2015/12/22 15:55,104,82,24,17,45,28,85,109,56,49,133
481,2015/12/22 16:00,117,82,13,16,28,23,94,98,42,35,127
482,2015/12/22 16:05,116,77,13,15,24,17,74,120,47,39,151
483,2015/12/22 16:10,119,74,11,10,32,12,80,107,40,32,132
484,2015/12/22 16:15,127,81,18,14,26,12,73,111,46,35,135
485,2015/12/22 16:20,177,67,9,18,37,20,70,122,41,38,139
486,2015/12/22 16:25,136,93,26,19,23,10,78,124,47,49,151
487,2015/12/22 16:30,115,90,21,22,32,10,60,126,64,42,167
488,2015/12/22 16:35,153,77,36,21,33,18,94,125,56,48,201
489,2015/12/22 16:40,135,106,31,25,26,20,98,136,45,53,172
490,2015/12/22 16:45,131,82,33,26,27,16,83,130,85,48,230
491,2015/12/22 16:50,41,63,24,23,26,24,78,132,68,33,188
492,2015/12/22 16:55,53,70,31,13,26,22,71,64,59,47,183
493,2015/12/22 17:00,65,70,22,19,35,12,80,72,58,31,124
494,2015/12/22 17:05,69,57,29,11,30,32,87,73,49,44,158
495,2015/12/22 17:10,49,73,28,16,30,29,64,78,64,42,174
496,2015/12/22 17:15,44,75,30,19,30,25,82,67,49,42,155
497,2015/12/22 17:20,66,58,42,20,37,18,67,86,60,42,150
498,2015/12/22 17:25,73,47,30,6,41,36,59,88,69,40,157
499,2015/12/22 17:30,71,52,36,22,28,15,25,61,60,29,118
500,2015/12/22 17:35,88,48,38,12,36,18,84,67,55,58,145
501,2015/12/22 17:40,92,56,43,21,37,17,45,90,59,27,126
502,2015/12/22 17:45,72,66,42,12,44,22,63,77,40,35,129
503,2015/12/22 17:50,70,51,34,15,38,17,36,77,39,31,132
504,2015/12/22 17:55,90,48,43,14,44,17,68,92,38,34,130
505,2015/12/22 18:00,84,52,49,10,42,8,52,75,60,40,119
506,2015/12/22 18:05,75,48,45,17,43,19,56,82,44,36,121
507,2015/12/22 18:10,77,50,41,17,32,11,45,80,42,46,126
508,2015/12/22 18:15,83,54,48,8,44,18,56,76,50,50,125
509,2015/12/22 18:20,88,52,31,11,42,16,54,95,43,61,143
510,2015/12/22 18:25,101,53,39,7,46,10,43,89,42,39,112
511,2015/12/22 18:30,99,41,37,13,43,8,37,79,44,31,110
512,2015/12/22 18:35,62,48,38,10,35,16,60,85,38,25,102
513,2015/12/22 18:40,69,40,26,12,30,13,49,100,42,31,120
514,2015/12/22 18:45,51,33,19,3,29,10,37,69,45,31,112
515,2015/12/22 18:50,57,37,21,4,16,9,54,78,34,35,84
516,2015/12/22 18:55,46,46,25,7,19,17,34,60,27,33,82
517,2015/12/22 19:00,48,32,21,7,26,17,48,64,20,27,63
518,2015/12/22 19:05,55,35,15,6,26,13,36,55,27,33,101
519,2015/12/22 19:10,44,29,24,4,19,16,30,52,20,27,72
520,2015/12/22 19:15,59,41,30,6,17,11,50,56,22,28,81
521,2015/12/22 19:20,42,35,25,7,13,6,37,55,30,26,61
522,2015/12/22 19:25,38,29,10,6,15,23,31,57,28,18,46
523,2015/12/22 19:30,34,32,12,8,22,15,37,60,21,37,67
524,2015/12/22 19:35,43,31,15,8,14,8,46,54,19,23,72
525,2015/12/22 19:40,30,35,19,8,18,4,43,59,19,28,77
526,2015/12/22 19:45,38,38,20,15,23,8,47,52,34,22,55
527,2015/12/22 19:50,55,32,20,6,22,10,46,56,19,29,61
528,2015/12/22 19:55,32,33,17,7,12,8,44,73,25,28,54
529,2015/12/22 20:00,30,33,24,5,14,10,46,54,27,23,69
530,2015/12/22 20:05,29,29,18,7,14,17,46,38,29,21,60
531,2015/12/22 20:10,32,23,14,6,10,15,51,50,26,27,56
532,2015/12/22 20:15,37,28,11,4,14,11,25,51,31,38,76
533,2015/12/22 20:20,33,28,14,3,13,11,40,47,15,31,51
534,2015/12/22 20:25,36,29,16,7,11,12,31,39,25,28,66
535,2015/12/22 20:30,44,31,15,5,16,13,32,45,17,24,70
536,2015/12/22 20:35,33,30,15,5,10,9,42,47,24,18,40
537,2015/12/22 20:40,49,29,21,7,19,9,32,53,27,32,76
538,2015/12/22 20:45,45,19,27,3,9,10,45,47,23,16,50
539,2015/12/22 20:50,38,31,23,7,16,11,41,42,29,15,56
540,2015/12/22 20:55,33,30,13,14,23,5,30,49,14,16,39
541,2015/12/22 21:00,21,21,13,7,15,7,36,56,14,19,61
542,2015/12/22 21:05,29,25,16,8,10,16,26,43,23,18,47
543,2015/12/22 21:10,35,26,21,5,15,9,41,35,13,23,51
544,2015/12/22 21:15,36,16,18,5,5,10,22,56,11,19,59
545,2015/12/22 21:20,24,23,9,5,12,10,27,37,11,16,45
546,2015/12/22 21:25,33,13,11,4,9,11,15,27,17,12,37
547,2015/12/22 21:30,25,16,11,7,7,6,28,43,12,15,43
548,2015/12/22 21:35,24,19,15,4,11,7,27,39,14,19,33
549,2015/12/22 21:40,24,17,18,4,9,10,21,38,10,18,40
550,2015/12/22 21:45,15,15,8,3,11,9,40,23,17,14,29
551,2015/12/22 21:50,20,18,12,3,10,7,27,33,14,20,54
552,2015/12/22 21:55,16,29,11,3,11,4,25,27,10,14,42
553,2015/12/22 22:00,18,17,13,3,10,8,19,35,11,6,20
554,2015/12/22 22:05,22,5,10,3,1,4,31,24,12,19,36
555,2015/12/22 22:10,33,20,22,2,9,5,15,21,10,12,43
556,2015/12/22 22:15,33,11,12,2,8,6,16,31,13,15,28
557,2015/12/22 22:20,36,15,14,4,11,5,15,27,14,13,37
558,2015/12/22 22:25,17,8,6,9,11,6,16,37,8,15,34
559,2015/12/22 22:30,20,13,9,3,4,8,27,29,8,15,38
560,2015/12/22 22:35,12,17,6,2,2,7,18,21,13,10,28
561,2015/12/22 22:40,22,13,19,2,4,3,18,29,12,11,27
562,2015/12/22 22:45,29,14,10,3,7,1,20,17,7,7,17
563,2015/12/22 22:50,9,10,5,1,10,8,10,24,10,10,37
564,2015/12/22 22:55,8,16,9,3,1,4,21,16,11,11,26
565,2015/12/22 23:00,15,4,5,2,3,7,16,21,9,6,21
566,2015/12/22 23:05,10,9,7,6,3,9,12,14,9,8,24
567,2015/12/22 23:10,13,13,7,3,3,6,17,23,7,14,23
568,2015/12/22 23:15,10,11,9,1,2,5,10,20,11,16,26
569,2015/12/22 23:20,28,6,6,1,5,2,12,13,10,11,18
570,2015/12/22 23:25,20,7,13,3,7,2,8,18,5,7,20
571,2015/12/22 23:30,12,8,6,5,1,4,10,17,12,9,18
572,2015/12/22 23:35,7,8,6,3,3,1,17,20,10,4,12
573,2015/12/22 23:40,11,11,5,4,3,3,9,15,3,6,15
574,2015/12/22 23:45,16,10,6,3,7,4,11,21,6,7,11
575,2015/12/22 23:50,5,3,5,1,1,2,9,16,4,5,15
576,2015/12/22 23:55,13,9,6,1,7,4,15,4,6,6,14
577,2015/12/23 0:00,7,4,3,2,2,3,11,11,7,7,17
578,2015/12/23 0:05,8,4,7,0,0,3,11,12,4,7,19
579,2015/12/23 0:10,6,7,1,0,4,0,10,9,5,10,19
580,2015/12/23 0:15,8,8,4,1,3,3,8,6,6,2,6
581,2015/12/23 0:20,9,7,3,4,5,0,10,11,2,14,23
582,2015/12/23 0:25,10,3,5,1,3,2,10,20,4,6,10
583,2015/12/23 0:30,10,4,8,0,3,1,12,14,3,8,15
584,2015/12/23 0:35,8,11,3,2,3,1,6,6,3,8,13
585,2015/12/23 0:40,11,5,4,1,4,0,9,18,3,4,9
586,2015/12/23 0:45,8,4,5,1,4,1,6,8,0,6,10
587,2015/12/23 0:50,10,5,5,0,4,1,9,5,2,2,8
588,2015/12/23 0:55,6,6,1,1,4,1,9,6,7,1,8
589,2015/12/23 1:00,5,6,4,3,4,0,8,8,2,10,13
590,2015/12/23 1:05,2,6,4,0,1,1,9,10,4,5,8
591,2015/12/23 1:10,7,6,3,0,2,1,4,8,3,2,5
592,2015/12/23 1:15,6,4,2,1,2,3,9,7,1,4,5
593,2015/12/23 1:20,8,4,3,1,4,0,8,9,7,3,9
594,2015/12/23 1:25,4,6,3,0,1,2,3,6,2,3,7
595,2015/12/23 1:30,9,4,5,0,0,0,3,6,2,5,9
596,2015/12/23 1:35,4,3,0,1,0,1,4,5,1,1,4
597,2015/12/23 1:40,4,6,2,1,1,1,6,10,5,3,6
598,2015/12/23 1:45,3,4,5,1,1,1,4,5,4,3,3
599,2015/12/23 1:50,5,4,2,1,2,4,2,5,0,4,15
600,2015/12/23 1:55,5,6,4,0,0,0,2,7,0,3,6
601,2015/12/23 2:00,2,3,3,0,0,0,8,8,2,1,3
602,2015/12/23 2:05,8,4,4,0,2,0,5,2,3,2,4
603,2015/12/23 2:10,5,5,3,2,1,1,4,5,5,3,4
604,2015/12/23 2:15,3,3,1,0,3,1,1,3,2,2,6
605,2015/12/23 2:20,3,2,1,1,1,1,2,5,5,3,5
606,2015/12/23 2:25,3,2,1,0,0,3,5,4,2,3,3
607,2015/12/23 2:30,7,8,3,1,1,0,6,7,2,0,2
608,2015/12/23 2:35,2,4,1,0,5,1,7,10,2,2,5
609,2015/12/23 2:40,7,2,3,0,1,0,2,3,3,1,3
610,2015/12/23 2:45,4,6,2,0,1,0,3,5,1,4,7
611,2015/12/23 2:50,6,1,0,1,2,2,5,4,2,1,2
612,2015/12/23 2:55,5,1,2,0,2,1,3,7,3,1,5
613,2015/12/23 3:00,6,1,2,1,0,1,3,6,4,0,4
614,2015/12/23 3:05,9,1,0,0,1,0,2,6,1,1,4
615,2015/12/23 3:10,8,4,2,1,3,0,4,6,3,1,2
616,2015/12/23 3:15,7,4,5,0,2,0,4,5,3,3,4
617,2015/12/23 3:20,6,5,1,0,5,1,4,4,4,2,4
618,2015/12/23 3:25,6,2,2,0,1,0,6,11,4,1,1
619,2015/12/23 3:30,3,4,1,1,1,0,3,3,1,2,6
620,2015/12/23 3:35,7,1,3,2,2,0,4,9,1,0,3
621,2015/12/23 3:40,5,4,0,1,1,0,5,5,4,2,1
622,2015/12/23 3:45,7,6,2,0,2,1,5,5,7,2,7
623,2015/12/23 3:50,5,1,0,2,0,0,5,4,7,1,3
624,2015/12/23 3:55,5,1,3,2,3,1,6,3,7,1,4
625,2015/12/23 4:00,11,4,1,1,1,0,3,4,7,5,9
626,2015/12/23 4:05,10,7,3,1,2,1,5,8,3,3,4
627,2015/12/23 4:10,7,2,3,1,0,0,15,12,8,2,4
628,2015/12/23 4:15,8,2,0,0,1,0,10,7,14,2,2
629,2015/12/23 4:20,9,2,0,0,2,0,3,7,3,3,7
630,2015/12/23 4:25,10,5,2,1,1,1,9,9,9,2,2
631,2015/12/23 4:30,5,8,3,0,3,0,5,11,1,4,7
632,2015/12/23 4:35,8,6,2,1,0,0,5,8,8,5,10
633,2015/12/23 4:40,8,3,4,1,1,0,8,9,5,5,8
634,2015/12/23 4:45,13,3,2,0,3,2,8,11,9,5,8
635,2015/12/23 4:50,7,6,2,2,2,1,8,11,5,3,7
636,2015/12/23 4:55,9,7,1,2,2,2,4,16,9,5,11
637,2015/12/23 5:00,9,10,3,0,5,2,3,8,9,3,5
638,2015/12/23 5:05,16,5,0,1,5,2,10,14,8,5,10
639,2015/12/23 5:10,19,17,1,2,4,2,7,13,10,9,15
640,2015/12/23 5:15,22,11,5,1,5,2,22,18,11,12,18
641,2015/12/23 5:20,16,13,2,3,5,0,16,21,18,9,26
642,2015/12/23 5:25,18,16,1,3,5,3,13,26,9,6,18
643,2015/12/23 5:30,21,19,5,7,5,2,21,32,17,8,14
644,2015/12/23 5:35,25,16,7,5,6,2,21,31,13,20,34
645,2015/12/23 5:40,26,24,7,4,4,3,25,34,11,23,42
646,2015/12/23 5:45,21,25,7,4,10,4,26,41,17,18,43
647,2015/12/23 5:50,32,29,11,6,11,3,30,35,14,6,29
648,2015/12/23 5:55,30,31,6,5,8,7,38,50,23,11,25
649,2015/12/23 6:00,25,34,13,7,6,7,54,69,22,19,54
650,2015/12/23 6:05,30,64,5,9,21,13,66,50,36,24,50
651,2015/12/23 6:10,42,56,6,15,15,14,82,65,33,28,88
652,2015/12/23 6:15,39,69,11,21,20,13,96,82,37,45,131
653,2015/12/23 6:20,53,87,9,25,19,27,129,81,69,52,140
654,2015/12/23 6:25,61,99,17,25,28,41,157,80,69,55,184
655,2015/12/23 6:30,55,128,16,37,30,39,163,120,95,70,222
656,2015/12/23 6:35,69,126,17,39,29,39,175,77,113,67,266
657,2015/12/23 6:40,94,127,21,51,31,53,161,104,115,63,317
658,2015/12/23 6:45,95,163,24,39,40,52,176,108,130,57,282
659,2015/12/23 6:50,89,149,21,48,22,46,115,89,110,50,303
660,2015/12/23 6:55,97,149,23,39,37,37,98,81,115,36,259
661,2015/12/23 7:00,99,130,12,34,29,43,170,69,114,38,227
662,2015/12/23 7:05,105,137,14,38,38,25,150,71,106,39,228
663,2015/12/23 7:10,87,140,21,36,26,14,145,67,124,37,236
664,2015/12/23 7:15,86,148,12,38,23,19,158,68,139,33,201
665,2015/12/23 7:20,97,122,14,27,31,23,118,68,139,28,206
666,2015/12/23 7:25,102,115,14,27,36,23,118,70,103,55,254
667,2015/12/23 7:30,121,117,23,36,56,31,122,55,106,49,195
668,2015/12/23 7:35,99,106,26,29,48,22,102,73,105,48,202
669,2015/12/23 7:40,96,106,38,27,48,21,101,64,172,31,218
670,2015/12/23 7:45,106,121,35,25,53,24,105,66,155,42,236
671,2015/12/23 7:50,106,129,38,19,47,26,109,69,118,30,140
672,2015/12/23 7:55,93,119,33,25,54,20,124,72,122,33,174
673,2015/12/23 8:00,93,97,34,29,52,24,116,69,95,35,167
674,2015/12/23 8:05,103,109,41,18,54,27,107,85,76,40,209
675,2015/12/23 8:10,92,117,34,28,58,35,114,73,82,31,218
676,2015/12/23 8:15,103,130,40,28,46,13,106,84,75,38,196
677,2015/12/23 8:20,103,103,35,25,53,27,100,83,90,52,189
678,2015/12/23 8:25,95,115,44,21,36,24,123,82,85,48,184
679,2015/12/23 8:30,95,103,27,18,36,23,121,101,101,38,186
680,2015/12/23 8:35,82,88,28,28,38,22,92,88,108,47,248
681,2015/12/23 8:40,114,111,31,16,51,20,94,74,68,56,230
682,2015/12/23 8:45,109,103,40,15,36,25,101,94,100,50,207
683,2015/12/23 8:50,106,102,43,12,36,22,81,115,107,66,219
684,2015/12/23 8:55,94,101,38,11,38,18,92,121,109,64,235
685,2015/12/23 9:00,113,87,32,14,37,30,75,108,101,79,239
686,2015/12/23 9:05,82,92,35,16,44,15,76,109,109,82,253
687,2015/12/23 9:10,97,72,26,16,32,25,68,68,75,64,200
688,2015/12/23 9:15,117,98,39,21,59,29,89,82,64,71,176
689,2015/12/23 9:20,100,93,24,13,29,24,92,117,94,69,204
690,2015/12/23 9:25,79,91,33,23,39,23,80,121,90,77,241
691,2015/12/23 9:30,108,90,37,15,29,25,91,122,90,77,271
692,2015/12/23 9:35,87,87,42,17,48,21,94,108,90,74,275
693,2015/12/23 9:40,125,85,31,10,37,27,99,113,76,69,198
694,2015/12/23 9:45,97,87,40,17,49,27,90,98,71,77,213
695,2015/12/23 9:50,96,94,33,19,33,30,109,121,82,86,210
696,2015/12/23 9:55,97,94,43,21,36,38,86,97,73,61,186
697,2015/12/23 10:00,115,82,27,25,39,33,104,94,79,57,190
698,2015/12/23 10:05,77,74,27,29,45,30,90,94,82,70,205
699,2015/12/23 10:10,113,63,36,26,36,23,97,118,85,67,200
700,2015/12/23 10:15,80,74,39,21,35,18,84,92,63,62,176
701,2015/12/23 10:20,107,70,47,11,33,35,90,88,73,70,198
702,2015/12/23 10:25,97,74,39,15,38,27,89,83,60,62,180
703,2015/12/23 10:30,120,73,49,16,29,31,88,99,70,81,212
704,2015/12/23 10:35,100,67,41,16,46,24,75,102,58,55,187
705,2015/12/23 10:40,123,78,44,14,47,31,85,100,54,58,154
706,2015/12/23 10:45,86,70,43,17,36,26,73,94,69,76,200
707,2015/12/23 10:50,101,50,46,17,34,32,98,100,61,57,172
708,2015/12/23 10:55,66,71,29,12,31,21,79,103,59,59,171
709,2015/12/23 11:00,91,65,33,16,32,22,73,82,57,42,147
710,2015/12/23 11:05,89,70,37,20,31,29,80,85,52,70,163
711,2015/12/23 11:10,90,64,32,16,31,27,59,108,46,55,132
712,2015/12/23 11:15,77,77,34,12,42,28,76,83,70,48,142
713,2015/12/23 11:20,90,65,32,18,33,21,75,85,47,49,142
714,2015/12/23 11:25,87,58,39,9,44,22,70,67,54,57,147
715,2015/12/23 11:30,89,61,48,7,31,22,66,92,46,43,133
716,2015/12/23 11:35,89,61,32,15,34,20,69,72,55,48,105
717,2015/12/23 11:40,80,64,31,10,47,27,79,99,49,53,120
718,2015/12/23 11:45,81,55,39,12,50,22,79,84,64,41,106
719,2015/12/23 11:50,103,76,38,6,36,28,76,92,32,45,124
720,2015/12/23 11:55,85,44,34,4,26,31,61,83,46,54,139
721,2015/12/23 12:00,81,57,28,16,31,20,67,76,47,47,119
722,2015/12/23 12:05,102,42,25,8,39,19,54,82,55,52,136
723,2015/12/23 12:10,71,78,32,8,25,21,79,79,45,56,113
724,2015/12/23 12:15,88,51,23,16,25,18,65,77,59,56,135
725,2015/12/23 12:20,88,69,20,9,38,17,80,76,64,51,138
726,2015/12/23 12:25,82,51,21,11,24,29,79,78,46,43,115
727,2015/12/23 12:30,111,57,27,19,37,27,90,97,48,66,149
728,2015/12/23 12:35,83,76,33,15,30,30,83,79,69,52,146
729,2015/12/23 12:40,84,59,32,13,32,15,93,100,62,66,147
730,2015/12/23 12:45,70,70,20,12,31,24,87,72,76,63,148
731,2015/12/23 12:50,105,65,36,7,29,29,69,79,47,62,158
732,2015/12/23 12:55,84,66,37,20,38,20,87,82,45,69,132
733,2015/12/23 13:00,96,66,30,9,30,25,99,80,49,71,160
734,2015/12/23 13:05,94,65,30,7,37,34,75,85,62,61,174
735,2015/12/23 13:10,76,74,28,4,26,34,65,87,61,58,145
736,2015/12/23 13:15,85,71,20,4,29,19,86,98,41,67,156
737,2015/12/23 13:20,110,68,35,11,29,34,104,67,53,70,134
738,2015/12/23 13:25,77,59,26,7,30,22,98,100,58,68,149
739,2015/12/23 13:30,92,57,16,14,19,28,87,92,64,63,147
740,2015/12/23 13:35,85,63,30,14,26,32,80,89,46,61,148
741,2015/12/23 13:40,82,57,31,6,29,29,57,114,54,76,149
742,2015/12/23 13:45,81,63,20,10,29,29,72,88,59,57,124
743,2015/12/23 13:50,97,64,22,16,37,29,77,87,50,70,142
744,2015/12/23 13:55,81,67,28,14,31,15,54,102,50,48,125
745,2015/12/23 14:00,100,68,22,14,43,26,68,103,44,53,132
746,2015/12/23 14:05,83,67,23,9,38,34,62,87,52,56,134
747,2015/12/23 14:10,103,52,30,9,39,29,77,96,47,56,122
748,2015/12/23 14:15,89,61,31,12,44,30,81,111,53,73,158
749,2015/12/23 14:20,110,76,30,10,33,37,65,93,51,55,120
750,2015/12/23 14:25,79,57,33,16,37,43,59,72,62,61,131
751,2015/12/23 14:30,98,63,24,9,39,20,77,92,60,69,133
752,2015/12/23 14:35,75,62,28,18,39,24,58,90,48,58,144
753,2015/12/23 14:40,97,77,32,16,40,28,80,95,44,57,109
754,2015/12/23 14:45,92,62,33,9,43,19,54,95,58,43,106
755,2015/12/23 14:50,112,53,31,16,38,34,66,93,45,57,130
756,2015/12/23 14:55,108,65,27,14,43,26,70,84,49,48,128
757,2015/12/23 15:00,107,48,30,19,31,23,80,103,70,63,128
758,2015/12/23 15:05,115,76,35,21,44,32,72,106,64,41,117
759,2015/12/23 15:10,120,77,21,30,47,24,72,117,58,53,162
760,2015/12/23 15:15,105,73,33,18,38,24,60,121,65,50,136
761,2015/12/23 15:20,114,59,18,10,40,43,68,100,63,53,147
762,2015/12/23 15:25,88,73,22,10,27,20,71,117,59,66,157
763,2015/12/23 15:30,109,59,27,14,29,45,81,118,54,51,145
764,2015/12/23 15:35,82,71,28,13,47,30,72,110,64,49,146
765,2015/12/23 15:40,128,80,28,11,43,28,64,128,46,50,131
766,2015/12/23 15:45,94,70,26,18,36,22,68,120,53,58,143
767,2015/12/23 15:50,134,80,20,8,39,23,69,135,50,62,145
768,2015/12/23 15:55,98,88,24,14,57,20,81,110,44,56,137
769,2015/12/23 16:00,153,76,21,11,50,17,82,125,53,47,147
770,2015/12/23 16:05,119,77,17,14,50,34,68,116,43,52,172
771,2015/12/23 16:10,143,80,13,16,29,20,93,123,41,63,181
772,2015/12/23 16:15,117,75,17,25,33,15,67,118,64,37,148
773,2015/12/23 16:20,158,71,14,31,30,10,82,113,55,46,151
774,2015/12/23 16:25,157,67,28,24,31,8,87,106,69,58,171
775,2015/12/23 16:30,124,79,17,22,25,14,101,146,59,52,153
776,2015/12/23 16:35,157,81,30,16,29,18,89,112,70,44,162
777,2015/12/23 16:40,159,96,38,14,34,14,98,113,64,56,184
778,2015/12/23 16:45,181,73,40,20,28,18,81,148,84,51,198
779,2015/12/23 16:50,182,99,53,25,32,19,84,97,70,75,224
780,2015/12/23 16:55,126,74,53,25,27,24,97,149,90,47,193
781,2015/12/23 17:00,144,80,44,22,31,13,81,118,79,68,246
782,2015/12/23 17:05,179,90,38,22,25,16,89,99,85,59,214
783,2015/12/23 17:10,181,88,62,25,26,24,81,107,75,64,182
784,2015/12/23 17:15,133,81,52,21,27,18,81,98,71,40,142
785,2015/12/23 17:20,148,68,49,15,31,21,86,133,79,55,174
786,2015/12/23 17:25,191,56,52,18,35,21,69,117,134,45,136
787,2015/12/23 17:30,154,72,54,14,20,19,64,110,106,44,204
788,2015/12/23 17:35,156,69,56,11,19,17,57,114,86,48,193
789,2015/12/23 17:40,143,80,46,13,16,28,54,88,70,43,156
790,2015/12/23 17:45,124,51,49,19,15,14,57,107,68,42,157
791,2015/12/23 17:50,121,73,41,4,19,18,57,92,65,32,142
792,2015/12/23 17:55,116,53,47,19,29,14,57,99,55,47,209
793,2015/12/23 18:00,86,62,33,10,24,16,73,95,54,37,175
794,2015/12/23 18:05,59,50,26,4,38,18,55,87,54,28,143
